DTG,SSH,SST,Temp,Barometric Pressure,Residuals,Adjusted Residuals,Wind Direction,Wind Gust,Wind Speed,Niue
12/01/2020 19:00,NAN,NAN,NAN,1008.8,-0.034,-0.085,102,3.8,0.7,
12/01/2020 20:00,NAN,NAN,NAN,1008.7,-0.041,-0.085,97,3.8,1.5,
12/01/2020 21:00,NAN,NAN,NAN,1008.7,-0.043,-0.088,91,5.4,1.3,
12/01/2020 22:00,NAN,NAN,NAN,1008.5,-0.038,-0.083,77,6.2,2.1,
12/01/2020 23:00,NAN,NAN,NAN,1008,-0.036,-0.084,87,6,2.3,
13/01/2020 0:00,NAN,NAN,NAN,1007.9,-0.047,-0.099,86,6.1,1.8,
13/01/2020 1:00,NAN,NAN,NAN,1007.5,-0.04,-0.094,103,6.7,2,
13/01/2020 2:00,NAN,NAN,NAN,1006.9,-0.039,-0.097,107,6,1.7,
13/01/2020 3:00,NAN,NAN,NAN,1006.6,-0.032,-0.095,93,7,2.1,
13/01/2020 4:00,NAN,NAN,NAN,1006.5,-0.039,-0.106,101,5.1,1.2,
13/01/2020 5:00,NAN,NAN,NAN,1007,-0.042,-0.109,99,5.2,1.7,
13/01/2020 6:00,NAN,NAN,NAN,1007.6,-0.032,-0.094,85,4.2,0.3,
13/01/2020 7:00,NAN,NAN,NAN,1008.3,-0.042,-0.097,130,3.2,0.5,
13/01/2020 8:00,NAN,NAN,NAN,1008.2,-0.035,-0.084,106,3,1,
13/01/2020 9:00,NAN,NAN,NAN,1008.5,-0.025,-0.074,105,2.4,0.6,
13/01/2020 10:00,NAN,NAN,NAN,1008.2,0.007,-0.04,105,2.1,0.5,
13/01/2020 11:00,NAN,NAN,NAN,1007.7,0.002,-0.048,68,1.9,0.2,
13/01/2020 12:00,NAN,NAN,NAN,1006.8,-0.048,-0.104,131,2.5,1.4,
13/01/2020 13:00,NAN,NAN,NAN,1006.5,-0.051,-0.116,89,2.2,0.1,
13/01/2020 14:00,NAN,NAN,NAN,1006.3,-0.042,-0.109,105,3.5,0.7,
13/01/2020 15:00,NAN,NAN,NAN,1006.1,-0.044,-0.113,103,2.5,0.3,
13/01/2020 16:00,NAN,NAN,NAN,1006.5,-0.02,-0.091,119,2.2,0.9,
13/01/2020 17:00,NAN,NAN,NAN,1006.8,-0.014,-0.081,102,2.4,0.7,
13/01/2020 18:00,NAN,NAN,NAN,1007.7,-0.012,-0.076,65,2,0.5,
13/01/2020 19:00,NAN,NAN,NAN,1007.8,-0.017,-0.072,87,2.6,0.8,
13/01/2020 20:00,NAN,NAN,NAN,1007.3,-0.011,-0.066,73,2.8,1,
13/01/2020 21:00,NAN,NAN,NAN,1007,-0.013,-0.072,47,6.7,1.6,
13/01/2020 22:00,NAN,NAN,NAN,1006.5,-0.001,-0.063,60,5.4,1.3,
13/01/2020 23:00,NAN,NAN,NAN,1006,0.012,-0.055,83,6,2,
14/01/2020 0:00,NAN,NAN,NAN,1005.7,-0.001,-0.074,67,7.8,1.1,
14/01/2020 1:00,NAN,NAN,NAN,1005.3,-0.017,-0.092,77,5.8,1.5,
14/01/2020 2:00,NAN,NAN,NAN,1005,-0.034,-0.113,58,6.6,2.2,
14/01/2020 3:00,NAN,NAN,NAN,1005.1,-0.027,-0.109,95,6.1,1.8,
14/01/2020 4:00,NAN,NAN,NAN,1005.1,-0.038,-0.119,46,6.5,1.2,
14/01/2020 5:00,NAN,NAN,NAN,1005.5,-0.061,-0.142,82,4.7,0.7,
14/01/2020 6:00,NAN,NAN,NAN,1005.9,-0.047,-0.124,97,2,0.6,
14/01/2020 7:00,NAN,NAN,NAN,1006.5,-0.035,-0.107,103,2,0.5,
14/01/2020 8:00,NAN,NAN,NAN,1006.9,-0.04,-0.107,99,1.9,0.5,
14/01/2020 9:00,NAN,NAN,NAN,1007.1,-0.023,-0.086,102,2.5,0.4,
14/01/2020 10:00,NAN,NAN,NAN,1007.6,-0.014,-0.074,120,2.6,0.7,
14/01/2020 11:00,NAN,NAN,NAN,1007.4,-0.003,-0.059,111,3.4,0.2,
14/01/2020 12:00,NAN,NAN,NAN,1006.5,-0.01,-0.07,119,2.5,1,
14/01/2020 13:00,NAN,NAN,NAN,1006,-0.039,-0.107,95,4.4,0.9,
14/01/2020 14:00,NAN,NAN,NAN,1005.3,-0.067,-0.14,118,5.8,2.7,
14/01/2020 15:00,NAN,NAN,NAN,1005.2,-0.065,-0.144,95,4.1,0.9,
14/01/2020 16:00,NAN,NAN,NAN,1005.2,-0.035,-0.115,71,4.8,1.7,
14/01/2020 17:00,NAN,NAN,NAN,1006,-0.042,-0.121,51,4.7,1.5,
14/01/2020 18:00,NAN,NAN,NAN,1006.7,-0.029,-0.1,62,4.4,1.9,
14/01/2020 19:00,NAN,NAN,NAN,1006.8,-0.012,-0.077,27,5.2,2.3,
14/01/2020 20:00,NAN,NAN,NAN,1006.2,-0.004,-0.069,56,4.4,1.7,
14/01/2020 21:00,NAN,NAN,NAN,1005.5,0.017,-0.054,64,5.4,1.5,
14/01/2020 22:00,NAN,NAN,NAN,1005.2,0.027,-0.05,61,5.1,1.5,
14/01/2020 23:00,NAN,NAN,NAN,1005,0.018,-0.062,80,6.8,1.7,
15/01/2020 0:00,NAN,NAN,NAN,1004.7,0.01,-0.072,49,6.8,2.7,
15/01/2020 1:00,NAN,NAN,NAN,1004.5,-0.02,-0.105,73,6.9,2.2,
15/01/2020 2:00,NAN,NAN,NAN,1004,-0.022,-0.11,82,5.2,1.4,
15/01/2020 3:00,NAN,NAN,NAN,1003.6,-0.012,-0.105,11,5.5,2.1,
15/01/2020 4:00,NAN,NAN,NAN,1004,-0.013,-0.109,43,5.8,1.2,
15/01/2020 5:00,NAN,NAN,NAN,1004.3,-0.022,-0.113,88,3.4,0.9,
15/01/2020 6:00,NAN,NAN,NAN,1004.6,-0.011,-0.1,53,2.7,0.4,
15/01/2020 7:00,NAN,NAN,NAN,1005,-0.003,-0.089,71,4.9,0.8,
15/01/2020 8:00,NAN,NAN,NAN,1005.1,0.002,-0.08,89,2.6,0.6,
15/01/2020 9:00,NAN,NAN,NAN,1005.1,0.006,-0.075,75,3.1,0.6,
15/01/2020 10:00,NAN,NAN,NAN,1005,-0.002,-0.083,88,2.2,0.6,
15/01/2020 11:00,NAN,NAN,NAN,1004.4,0.024,-0.059,65,2.3,0.5,
15/01/2020 12:00,NAN,NAN,NAN,1004,0.025,-0.063,35,2.8,1.4,
15/01/2020 13:00,NAN,NAN,NAN,1003.3,0.007,-0.085,92,2.9,0.6,
15/01/2020 14:00,NAN,NAN,NAN,1002.8,-0.021,-0.12,72,2.5,1.1,
15/01/2020 15:00,NAN,NAN,NAN,1002.6,-0.017,-0.122,77,2.7,1.2,
15/01/2020 16:00,NAN,NAN,NAN,1002.9,0.007,-0.099,17,6.3,1.3,
15/01/2020 17:00,NAN,NAN,NAN,1003,0.015,-0.087,106,2.7,1,
15/01/2020 18:00,NAN,NAN,NAN,1003.6,0.006,-0.095,70,2.8,0.8,
15/01/2020 19:00,NAN,NAN,NAN,1003.8,0.008,-0.088,28,3.7,0.6,
15/01/2020 20:00,NAN,NAN,NAN,1003.7,0.003,-0.091,2,4.2,1.7,
15/01/2020 21:00,NAN,NAN,NAN,1003.9,0.007,-0.088,353,10.4,6.2,
15/01/2020 22:00,NAN,NAN,NAN,1003.5,0.002,-0.092,353,7.6,2.5,
15/01/2020 23:00,NAN,NAN,NAN,1002.9,-0.003,-0.1,336,7.9,6,
16/01/2020 0:00,NAN,NAN,NAN,1002.6,0.002,-0.101,346,7.2,4.7,
16/01/2020 1:00,NAN,NAN,NAN,1002.1,0.003,-0.103,336,5.5,3.9,
16/01/2020 2:00,NAN,NAN,NAN,1001.8,0.015,-0.096,335,4.5,3.4,
16/01/2020 3:00,NAN,NAN,NAN,1001.5,0.005,-0.11,313,4,1.5,
16/01/2020 4:00,NAN,NAN,NAN,1001.8,-0.024,-0.141,338,5.2,2.7,
16/01/2020 5:00,NAN,NAN,NAN,1002.2,-0.004,-0.117,355,4.7,1.6,
16/01/2020 6:00,NAN,NAN,NAN,1002.9,-0.004,-0.113,95,2.3,0.5,
16/01/2020 7:00,NAN,NAN,NAN,1003.6,-0.014,-0.117,68,1.4,0.2,
16/01/2020 8:00,NAN,NAN,NAN,1003.9,-0.015,-0.11,158,3.1,1.1,
16/01/2020 9:00,NAN,NAN,NAN,1004.2,0.011,-0.082,75,2.3,0.9,
16/01/2020 10:00,NAN,NAN,NAN,1004,0.015,-0.075,13,4.3,1.8,
16/01/2020 11:00,NAN,NAN,NAN,1003.2,0.007,-0.086,47,3.6,1.6,
16/01/2020 12:00,NAN,NAN,NAN,1002.7,0.005,-0.095,74,4.3,1.4,
16/01/2020 13:00,NAN,NAN,NAN,1002.2,-0.005,-0.11,66,3.7,1.1,
16/01/2020 14:00,NAN,NAN,NAN,1001.7,0.003,-0.107,70,3.4,1.1,
16/01/2020 15:00,NAN,NAN,NAN,1001.8,-0.016,-0.131,62,3,1.2,
16/01/2020 16:00,NAN,NAN,NAN,1001.6,-0.022,-0.136,42,3.9,1.4,
16/01/2020 17:00,NAN,NAN,NAN,1002,0.003,-0.112,40,4.5,1.9,
16/01/2020 18:00,NAN,NAN,NAN,1002.8,0.021,-0.09,29,4.8,2.3,
16/01/2020 19:00,NAN,NAN,NAN,1003.2,0.03,-0.074,35,6.1,2.7,
16/01/2020 20:00,NAN,NAN,NAN,1003.9,0.013,-0.086,28,9.1,3.5,
16/01/2020 21:00,NAN,NAN,NAN,1004,0.012,-0.081,7,14.8,5.9,
16/01/2020 22:00,NAN,NAN,NAN,1003.6,0.019,-0.073,2,8.4,3.7,
16/01/2020 23:00,NAN,NAN,NAN,1003.1,0.018,-0.079,2,10.6,6.4,
17/01/2020 0:00,NAN,NAN,NAN,1002.4,0.014,-0.087,358,12.2,5.5,
17/01/2020 1:00,NAN,NAN,NAN,1001.9,0.016,-0.092,358,11.4,5.8,
17/01/2020 2:00,NAN,NAN,NAN,1001.4,0.028,-0.085,1,11.6,6.9,
17/01/2020 3:00,NAN,NAN,NAN,1000.5,0.027,-0.092,11,8.5,4.1,
17/01/2020 4:00,NAN,NAN,NAN,1000.6,0.02,-0.106,4,8.8,5.1,
17/01/2020 5:00,NAN,NAN,NAN,1001.2,0.008,-0.117,8,10.6,5,
17/01/2020 6:00,NAN,NAN,NAN,1002.4,0.003,-0.115,5,10.9,6.6,
17/01/2020 7:00,NAN,NAN,NAN,1003,-0.005,-0.112,10,11.3,5.5,
17/01/2020 8:00,NAN,NAN,NAN,1003.1,0.003,-0.099,5,9.5,4.9,
17/01/2020 9:00,NAN,NAN,NAN,1003.7,0.013,-0.087,358,10.1,5.3,
17/01/2020 10:00,NAN,NAN,NAN,1003.8,0.028,-0.066,0,11.2,4.9,
17/01/2020 11:00,NAN,NAN,NAN,1002.9,0.053,-0.042,8,8.8,4.2,
17/01/2020 12:00,NAN,NAN,NAN,1002,0.045,-0.059,6,8.7,4.9,
17/01/2020 13:00,NAN,NAN,NAN,1001.6,0.004,-0.108,4,8.7,4.5,
17/01/2020 14:00,NAN,NAN,NAN,1001.4,0.019,-0.098,358,11.1,5.3,
17/01/2020 15:00,NAN,NAN,NAN,1001.8,0.019,-0.099,360,10.1,5.9,
17/01/2020 16:00,NAN,NAN,NAN,1001.8,0.007,-0.108,10,11.3,5.6,
17/01/2020 17:00,NAN,NAN,NAN,1002.8,-0.028,-0.14,2,12.7,7.5,
17/01/2020 18:00,NAN,NAN,NAN,1003.1,-0.02,-0.123,2,12.9,6.7,
17/01/2020 19:00,NAN,NAN,NAN,1003.1,0.013,-0.087,9,12.2,7.4,
17/01/2020 20:00,NAN,NAN,NAN,1002.9,0.032,-0.069,5,13.5,7.8,
17/01/2020 21:00,NAN,NAN,NAN,1002.9,0.038,-0.065,7,12.3,7.9,
17/01/2020 22:00,NAN,NAN,NAN,1002.2,0.049,-0.054,13,13,6.4,
17/01/2020 23:00,NAN,NAN,NAN,1001.5,0.026,-0.084,13,11.1,5,
18/01/2020 0:00,NAN,NAN,NAN,1000,NAN,NAN,36,8.6,4.3,
18/01/2020 1:00,NAN,NAN,NAN,1000,NAN,NAN,34,11.5,3.9,
18/01/2020 2:00,NAN,NAN,NAN,999.6,NAN,NAN,26,11.7,4.5,
18/01/2020 3:00,NAN,NAN,NAN,999.1,NAN,NAN,30,10,4.8,
18/01/2020 4:00,NAN,NAN,NAN,998.1,NAN,NAN,35,13.2,3.3,
18/01/2020 5:00,NAN,NAN,NAN,998.5,NAN,NAN,27,10,4.2,
18/01/2020 6:00,NAN,NAN,NAN,1000,NAN,NAN,4,22.1,9.9,
18/01/2020 7:00,NAN,NAN,NAN,999.3,NAN,NAN,10,16.8,5.9,
18/01/2020 8:00,NAN,NAN,NAN,999.4,NAN,NAN,16,12.2,4.5,
18/01/2020 9:00,NAN,NAN,NAN,999,NAN,NAN,23,11.1,4.6,
18/01/2020 10:00,NAN,NAN,NAN,999.1,NAN,NAN,17,17.5,7.2,
18/01/2020 11:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,15.7,NAN,
18/01/2020 12:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
18/01/2020 13:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
18/01/2020 14:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
18/01/2020 15:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
18/01/2020 16:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
18/01/2020 17:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
18/01/2020 18:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
18/01/2020 19:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
18/01/2020 20:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
18/01/2020 21:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
18/01/2020 22:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
18/01/2020 23:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
19/01/2020 0:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
19/01/2020 1:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
19/01/2020 2:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
19/01/2020 3:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
19/01/2020 4:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
19/01/2020 5:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
19/01/2020 6:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
19/01/2020 7:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
19/01/2020 8:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
19/01/2020 9:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
19/01/2020 10:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
19/01/2020 11:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
19/01/2020 12:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
19/01/2020 13:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
19/01/2020 14:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
19/01/2020 15:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
19/01/2020 16:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
19/01/2020 17:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
19/01/2020 18:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
19/01/2020 19:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
19/01/2020 20:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
19/01/2020 21:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
19/01/2020 22:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
19/01/2020 23:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
20/01/2020 0:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
20/01/2020 1:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
20/01/2020 2:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
20/01/2020 3:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
20/01/2020 4:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
20/01/2020 5:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
20/01/2020 6:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
20/01/2020 7:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
20/01/2020 8:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
20/01/2020 9:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
20/01/2020 10:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
20/01/2020 11:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
20/01/2020 12:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
20/01/2020 13:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
20/01/2020 14:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
20/01/2020 15:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
20/01/2020 16:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
20/01/2020 17:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
20/01/2020 18:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
20/01/2020 19:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
20/01/2020 20:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
20/01/2020 21:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
20/01/2020 22:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
20/01/2020 23:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
21/01/2020 0:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
21/01/2020 1:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
21/01/2020 2:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
21/01/2020 3:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
21/01/2020 4:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
21/01/2020 5:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
21/01/2020 6:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
21/01/2020 7:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
21/01/2020 8:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
21/01/2020 9:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
21/01/2020 10:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
21/01/2020 11:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
21/01/2020 12:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
21/01/2020 13:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
21/01/2020 14:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
21/01/2020 15:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
21/01/2020 16:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
21/01/2020 17:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
21/01/2020 18:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
21/01/2020 19:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
21/01/2020 20:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
21/01/2020 21:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
21/01/2020 22:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
21/01/2020 23:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
22/01/2020 0:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
22/01/2020 1:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
22/01/2020 2:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
22/01/2020 3:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
22/01/2020 4:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
22/01/2020 5:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
22/01/2020 6:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
22/01/2020 7:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
22/01/2020 8:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
22/01/2020 9:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
22/01/2020 10:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
22/01/2020 11:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
22/01/2020 12:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
22/01/2020 13:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
22/01/2020 14:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
22/01/2020 15:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
22/01/2020 16:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
22/01/2020 17:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
22/01/2020 18:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
22/01/2020 19:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
22/01/2020 20:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
22/01/2020 21:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
22/01/2020 22:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
22/01/2020 23:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
23/01/2020 0:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
23/01/2020 1:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
23/01/2020 2:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
23/01/2020 3:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
23/01/2020 4:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
23/01/2020 5:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
23/01/2020 6:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
23/01/2020 7:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
23/01/2020 8:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
23/01/2020 9:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
23/01/2020 10:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
23/01/2020 11:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
23/01/2020 12:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
23/01/2020 13:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
23/01/2020 14:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
23/01/2020 15:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
23/01/2020 16:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
23/01/2020 17:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
23/01/2020 18:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
23/01/2020 19:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
23/01/2020 20:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
23/01/2020 21:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
23/01/2020 22:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
23/01/2020 23:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
24/01/2020 0:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
24/01/2020 1:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
24/01/2020 2:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
24/01/2020 3:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
24/01/2020 4:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
24/01/2020 5:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
24/01/2020 6:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
24/01/2020 7:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
24/01/2020 8:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
24/01/2020 9:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
24/01/2020 10:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
24/01/2020 11:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
24/01/2020 12:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
24/01/2020 13:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
24/01/2020 14:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
24/01/2020 15:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
24/01/2020 16:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
24/01/2020 17:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
24/01/2020 18:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
24/01/2020 19:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
24/01/2020 20:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
24/01/2020 21:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
