DTG,SSH,SST,Temp,Barometric Pressure,Residuals,Adjusted Residuals,Wind Direction,Wind Gust,Wind Speed,FSM
2/07/2020 22:00,0.38,30,29.5,1010.6,-0.019,-0.049,103,6.5,3.7,
2/07/2020 23:00,0.424,29.9,29.9,1010.8,-0.037,-0.063,113,9,3.8,
3/07/2020 0:00,0.567,30,28.4,1010.6,-0.016,-0.04,144,10.1,3.6,
3/07/2020 1:00,0.735,30,29.1,1010.1,0.015,-0.011,181,7.3,3,
3/07/2020 2:00,0.893,29.9,30.3,1009.1,0.06,0.028,131,7.2,2.6,
3/07/2020 3:00,0.93,29.8,31.4,1008.3,0.036,-0.006,123,6.2,2.9,
3/07/2020 4:00,0.859,30,31.3,1007.7,-0.028,-0.078,77,5.2,2.4,
3/07/2020 5:00,0.804,29.8,30.9,1007.6,-0.011,-0.066,84,5.9,2.8,
3/07/2020 6:00,0.705,29.8,30,1007.8,0.002,-0.054,110,6.3,2.3,
3/07/2020 7:00,0.565,29.8,29.7,1008.7,-0.02,-0.074,137,4.8,2.7,
3/07/2020 8:00,0.478,29.8,29,1009.3,-0.024,-0.069,146,3.8,2.1,
3/07/2020 9:00,0.474,29.8,28.8,1010.1,-0.015,-0.054,156,3.5,1,
3/07/2020 10:00,0.544,29.8,27.8,1010.9,-0.023,-0.054,151,1.9,1,
3/07/2020 11:00,0.708,29.8,26.8,1011.3,-0.022,-0.044,108,2.1,1.6,
3/07/2020 12:00,0.938,30,26.4,1011.4,-0.014,-0.033,116,2.6,2,
3/07/2020 13:00,1.191,30,26.7,1011,0.01,-0.009,154,2.9,0.6,
3/07/2020 14:00,1.393,29.8,26.5,1010.6,0.033,0.011,0,2,0,
3/07/2020 15:00,1.491,29.8,26.5,1009.8,0.04,0.012,154,2.1,0.8,
3/07/2020 16:00,1.441,29.9,25.6,1009.8,0.004,-0.03,119,2.4,0.9,
3/07/2020 17:00,1.268,29.9,26.1,1009.5,-0.047,-0.081,137,2,1.1,
3/07/2020 18:00,1.068,29.9,25.6,1009.4,-0.04,-0.077,144,2.7,1.2,
3/07/2020 19:00,0.807,29.9,26.2,1009.9,-0.051,-0.089,152,2.3,1.2,
3/07/2020 20:00,0.551,30,25.6,1010.4,-0.065,-0.098,125,2.3,0.9,
3/07/2020 21:00,0.384,29.9,27.2,1010.6,-0.047,-0.075,119,2,0.8,
3/07/2020 22:00,0.288,29.9,28.7,1011.1,-0.05,-0.076,352,2.9,2,
3/07/2020 23:00,0.286,29.9,29,1011.5,-0.056,-0.076,0,3.6,1.9,
4/07/2020 0:00,0.375,29.9,28.7,1011.2,-0.06,-0.078,67,4.8,1.9,
4/07/2020 1:00,0.541,29.9,29.4,1010.8,-0.043,-0.064,46,4.8,1.8,
4/07/2020 2:00,0.718,30,30.7,1009.8,-0.02,-0.046,138,3.7,0.7,
4/07/2020 3:00,0.881,30,28.8,1009.1,0.028,-0.007,294,3.9,2.3,
4/07/2020 4:00,0.936,30.1,29,1008.2,0.035,-0.008,337,3.4,2.5,
4/07/2020 5:00,0.839,30.1,29.3,1008,-0.035,-0.085,334,4.3,3.4,
4/07/2020 6:00,0.745,30.1,30,1008.2,-0.036,-0.089,93,4.3,2,
4/07/2020 7:00,0.629,30.1,29.9,1008.6,-0.027,-0.077,53,3.8,1.5,
4/07/2020 8:00,0.52,30.3,28.8,1009.1,-0.017,-0.063,24,3.8,0.7,
4/07/2020 9:00,0.458,30.4,28.2,1009.5,-0.009,-0.05,28,2.6,0.7,
4/07/2020 10:00,0.46,30.4,27.3,1010,-0.025,-0.062,145,1.9,1,
4/07/2020 11:00,0.579,30.3,27.1,1010.5,-0.018,-0.05,147,3.4,2.6,
4/07/2020 12:00,0.787,30.1,27,1010.5,-0.005,-0.032,145,3.2,1.3,
4/07/2020 13:00,1.032,30.1,26.3,1010.5,-0.003,-0.03,132,2.7,1.7,
4/07/2020 14:00,1.283,30,26,1010.3,0.015,-0.012,140,2.8,1.9,
4/07/2020 15:00,1.474,29.9,25.7,1009.6,0.043,0.013,145,3.6,2.6,
4/07/2020 16:00,1.496,29.8,25.4,1009.5,0.003,-0.033,131,3.4,1.4,
4/07/2020 17:00,1.416,29.9,25.3,1009.1,-0.021,-0.059,143,3.2,1.6,
4/07/2020 18:00,1.237,29.9,25.4,1009.3,-0.037,-0.078,131,2.8,1.8,
4/07/2020 19:00,0.997,29.9,26.2,1009.5,-0.036,-0.075,172,3.3,2.3,
4/07/2020 20:00,0.726,29.9,26.1,1010.1,-0.037,-0.074,145,3.2,1.9,
4/07/2020 21:00,0.474,29.9,27.7,1010.6,-0.046,-0.077,140,2.7,1,
4/07/2020 22:00,0.312,29.9,30.3,1011.1,-0.042,-0.067,75,1.5,0.4,
4/07/2020 23:00,0.264,29.9,30,1011.1,-0.028,-0.049,59,3,1.2,
5/07/2020 0:00,0.308,30,30.4,1010.8,-0.024,-0.045,32,4.2,1.6,
5/07/2020 1:00,0.427,30,30.3,1010.3,-0.03,-0.054,27,4.6,2.4,
5/07/2020 2:00,0.62,30,30.3,1009.5,-0.007,-0.037,23,5,2.3,
5/07/2020 3:00,0.81,30.1,30.4,1009.1,0.028,-0.01,13,4.5,1.9,
5/07/2020 4:00,0.919,30.1,30.2,1008.7,0.038,-0.004,18,4.4,1.7,
5/07/2020 5:00,0.907,30.1,30.4,1008.2,0.004,-0.042,4,4.4,1.9,
5/07/2020 6:00,0.829,30.2,30.1,1008.3,-0.018,-0.068,26,4.2,1.7,
5/07/2020 7:00,0.733,30.5,29.8,1008.5,-0.002,-0.051,52,4.2,1.8,
5/07/2020 8:00,0.593,30.6,28.8,1008.9,-0.009,-0.056,46,3.5,1.7,
5/07/2020 9:00,0.493,30.6,28.7,1009.7,-0.001,-0.043,84,3.1,1.4,
5/07/2020 10:00,0.442,30.6,28.1,1010.3,-0.008,-0.043,181,3.6,1.4,
5/07/2020 11:00,0.491,30.6,28.4,1010.7,-0.011,-0.039,125,2.4,0.5,
5/07/2020 12:00,0.651,30.5,28.3,1010.6,0.004,-0.022,144,2.1,0.4,
5/07/2020 13:00,0.894,30.2,27.9,1010.6,0.026,0,149,2.6,1.7,
5/07/2020 14:00,1.148,30.1,27.7,1010.3,0.03,0.003,188,2.8,1.5,
5/07/2020 15:00,1.375,29.9,26.8,1009.7,0.038,0.008,80,3.3,1.6,
5/07/2020 16:00,1.491,29.9,26.9,1009.3,0.021,-0.015,180,3.8,2.5,
5/07/2020 17:00,1.495,29.9,26.6,1009.4,0.006,-0.033,162,2.8,1.5,
5/07/2020 18:00,1.382,29.9,27.2,1009.6,-0.01,-0.048,129,3.8,1,
5/07/2020 19:00,1.155,29.9,27.6,1010.1,-0.036,-0.072,119,2.4,1.2,
5/07/2020 20:00,0.883,30,27,1010.8,-0.045,-0.076,174,3.2,1.9,
5/07/2020 21:00,0.605,30.1,27.3,1011.4,-0.054,-0.077,173,3.3,1.9,
5/07/2020 22:00,0.379,30.1,28.3,1011.7,-0.058,-0.076,173,2.8,1.5,
5/07/2020 23:00,0.26,29.9,29.6,1011.7,-0.051,-0.066,51,4.8,2.5,
6/07/2020 0:00,0.25,30,30.3,1011.2,-0.042,-0.057,84,4.2,1.7,
6/07/2020 1:00,0.347,30.1,30.6,1010.5,-0.023,-0.045,70,5.4,3,
6/07/2020 2:00,0.517,30.1,30.7,1010,-0.004,-0.032,71,5.2,2,
6/07/2020 3:00,0.733,30.1,30.3,1009.2,0.037,0.004,59,5,2.5,
6/07/2020 4:00,0.892,30.1,30.8,1008.7,0.056,0.015,58,5.4,2.7,
6/07/2020 5:00,0.935,30.1,29.8,1008.5,0.032,-0.014,46,5.2,1.8,
6/07/2020 6:00,0.885,30.1,30,1008.7,-0.006,-0.053,29,4.4,2.2,
6/07/2020 7:00,0.764,30.3,29.7,1009.2,-0.043,-0.088,53,5,2.6,
6/07/2020 8:00,0.64,30.5,29.1,1009.9,-0.041,-0.081,66,4.7,2.2,
6/07/2020 9:00,0.511,30.6,28.7,1010.6,-0.043,-0.076,74,5.7,2,
6/07/2020 10:00,0.411,30.6,28.6,1011.2,-0.055,-0.081,81,4.4,1.6,
6/07/2020 11:00,0.405,30.6,28.6,1011.5,-0.052,-0.073,46,5.9,1.9,
6/07/2020 12:00,0.525,30.5,28.8,1011.7,-0.021,-0.038,69,5.4,3.1,
6/07/2020 13:00,0.697,30.4,28.6,1011.4,-0.022,-0.038,72,5.8,2.1,
6/07/2020 14:00,0.941,30.4,28.5,1010.9,-0.009,-0.028,52,4.4,1.6,
6/07/2020 15:00,1.217,30.4,28.4,1009.9,0.026,0.002,48,4.7,2.1,
6/07/2020 16:00,1.412,30,28.4,1009.5,0.033,-0.001,75,5,2.1,
6/07/2020 17:00,1.458,30,28.1,1009.3,-0.009,-0.047,80,4.9,2.4,
6/07/2020 18:00,1.421,30,28.3,1009.6,-0.018,-0.057,81,4.7,2.6,
6/07/2020 19:00,1.307,30,28.4,1009.7,0.006,-0.03,72,6.4,1.8,
6/07/2020 20:00,1.058,30,28.6,1010.2,-0.018,-0.053,81,6.3,2.7,
6/07/2020 21:00,0.784,30.1,29.7,1010.8,-0.028,-0.058,78,6.3,3.5,
6/07/2020 22:00,0.527,30.1,29.7,1011,-0.037,-0.061,57,6.2,3.3,
6/07/2020 23:00,0.332,30.1,29.7,1011.1,-0.053,-0.076,64,6,2.7,
7/07/2020 0:00,0.276,30.1,31.2,1011,-0.034,-0.055,56,6,2.6,
7/07/2020 1:00,0.313,30.1,30.5,1010.7,-0.023,-0.046,59,5.9,3.6,
7/07/2020 2:00,0.425,30.2,30.9,1009.9,-0.023,-0.049,57,6.8,2.9,
7/07/2020 3:00,0.615,30.3,30.6,1009.4,0.004,-0.03,49,6.2,2.5,
7/07/2020 4:00,0.784,30.3,31,1008.9,0.011,-0.027,44,6.2,2.7,
7/07/2020 5:00,0.886,30.3,30.8,1008.5,0.006,-0.038,42,6,2.4,
7/07/2020 6:00,0.92,30.3,30.3,1008.7,0.01,-0.038,50,5.5,3.3,
7/07/2020 7:00,0.859,30.3,29.8,1009.5,-0.006,-0.05,64,5.7,2.1,
7/07/2020 8:00,0.767,30.4,28.9,1009.5,0.006,-0.031,79,4.6,2.4,
7/07/2020 9:00,0.629,30.5,28.6,1010.1,-0.005,-0.041,74,4,1.6,
7/07/2020 10:00,0.509,30.5,28.9,1010.6,-0.013,-0.044,120,4,2,
7/07/2020 11:00,0.479,30.5,28.2,1010.9,0.013,-0.013,91,7,3,
7/07/2020 12:00,0.507,30.4,28,1011,0.012,-0.011,87,6.4,2.2,
7/07/2020 13:00,0.619,30.4,28,1010.6,0.004,-0.019,129,6,2,
7/07/2020 14:00,0.808,30.3,28,1010.3,0.004,-0.022,130,4.5,1.9,
7/07/2020 15:00,1.028,30.2,27.7,1009.2,-0.003,-0.034,120,3.6,0.3,
7/07/2020 16:00,1.253,30.1,27.1,1008.7,0.01,-0.031,199,2.6,1.4,
7/07/2020 17:00,1.436,29.9,26.7,1008.1,0.05,0.004,125,3.3,0.1,
7/07/2020 18:00,1.455,29.8,26.8,1008,0.033,-0.019,158,2.9,1.7,
7/07/2020 19:00,1.364,29.8,26.5,1008.5,0.016,-0.036,131,3.4,2,
7/07/2020 20:00,1.196,29.8,26.8,1008.9,0.018,-0.029,154,3.5,2.1,
7/07/2020 21:00,0.961,29.8,27.8,1009,0.016,-0.027,175,3.2,2.6,
7/07/2020 22:00,0.727,29.9,30,1009.2,0.027,-0.015,52,5,2.4,
7/07/2020 23:00,0.495,29.9,30.5,1009.2,0.002,-0.038,109,5.4,2.6,
8/07/2020 0:00,0.347,30,29.9,1009,-0.024,-0.064,86,6.9,3.8,
8/07/2020 1:00,0.327,30,31.2,1008.3,-0.023,-0.065,92,6.4,3.6,
8/07/2020 2:00,0.389,30.1,31.1,1007.8,-0.028,-0.078,98,8.1,4.8,
8/07/2020 3:00,0.525,30.1,31.1,1007.7,-0.024,-0.078,90,7.6,4.7,
8/07/2020 4:00,0.721,30.1,31.3,1007.4,0.015,-0.041,74,7,3.4,
8/07/2020 5:00,0.873,30.1,30.9,1007.1,0.033,-0.025,80,7.3,3.7,
8/07/2020 6:00,0.939,30,30.4,1006.8,0.031,-0.03,91,7.9,3.5,
8/07/2020 7:00,0.906,30,29.7,1007.4,0.005,-0.058,94,6.3,4,
8/07/2020 8:00,0.842,30.1,29.2,1008,0.011,-0.046,114,5.6,1.8,
8/07/2020 9:00,0.747,30,28.8,1008.5,0.028,-0.024,125,4.3,1.8,
8/07/2020 10:00,0.632,30,28.4,1008.8,0.029,-0.018,147,3.4,1.6,
8/07/2020 11:00,0.539,30,28.3,1009.1,0.02,-0.023,151,3.8,1.5,
8/07/2020 12:00,0.528,29.9,28.2,1009.2,0.03,-0.011,140,3,1.4,
8/07/2020 13:00,0.585,30.1,28.2,1009.2,0.023,-0.017,146,3,1.8,
8/07/2020 14:00,0.692,30.1,27.3,1009,-0.009,-0.049,162,3.3,1.7,
8/07/2020 15:00,0.874,30.2,27.2,1008.5,-0.017,-0.06,181,2.7,2,
8/07/2020 16:00,1.098,30,27.6,1008.6,0.004,-0.043,167,3.3,2.4,
8/07/2020 17:00,1.295,30,26.9,1008.3,0.032,-0.014,116,2.9,1.1,
8/07/2020 18:00,1.38,29.9,27.7,1008.3,0.029,-0.02,153,3.2,2.4,
8/07/2020 19:00,1.347,29.9,27.5,1008.9,0.01,-0.039,151,3.4,1.2,
8/07/2020 20:00,1.254,29.9,27.6,1009.2,0.028,-0.015,163,4,2.4,
8/07/2020 21:00,1.049,29.8,29.4,1010,0.011,-0.028,123,4.9,2.1,
8/07/2020 22:00,0.843,29.9,30.2,1010.1,0.026,-0.006,111,5.5,2.9,
8/07/2020 23:00,0.614,29.9,31.2,1010.2,0.005,-0.026,98,6.4,3,
9/07/2020 0:00,0.436,30,31.1,1009.7,-0.022,-0.053,97,6.9,4,
9/07/2020 1:00,0.369,30.1,31.4,1009.3,-0.026,-0.062,83,7.4,4.2,
9/07/2020 2:00,0.398,30.1,31.3,1008.9,-0.021,-0.061,99,7.8,5.4,
9/07/2020 3:00,0.512,30.1,31.6,1008.4,-0.002,-0.046,95,7.6,4.8,
9/07/2020 4:00,0.666,30.1,31.4,1008.2,0.016,-0.032,89,7.7,4.8,
9/07/2020 5:00,0.81,30.2,30.8,1007.9,0.022,-0.029,90,8.2,4.5,
9/07/2020 6:00,0.907,30.3,30.9,1008.2,0.022,-0.03,115,8.4,2.2,
9/07/2020 7:00,0.93,30.2,29.9,1008.3,0.014,-0.037,96,7.6,4,
9/07/2020 8:00,0.877,30.2,29.2,1008.9,-0.005,-0.054,91,6.5,3.7,
9/07/2020 9:00,0.804,30.2,29,1009.3,0.005,-0.038,96,6.1,4,
9/07/2020 10:00,0.718,30.2,29,1009.5,0.024,-0.015,69,6.6,3.5,
9/07/2020 11:00,0.621,30.1,28.6,1009.8,0.021,-0.016,86,6.7,2.6,
9/07/2020 12:00,0.566,30.1,28.9,1009.8,0.019,-0.015,77,6.8,3.2,
9/07/2020 13:00,0.603,30.1,28.8,1009.5,0.042,0.007,79,6.9,2.9,
9/07/2020 14:00,0.698,30.1,28.7,1009.2,0.051,0.014,75,6.2,2.4,
9/07/2020 15:00,0.817,30.1,28.6,1008.9,0.028,-0.012,67,6.3,2.2,
9/07/2020 16:00,0.983,30.1,28.6,1008.8,0.022,-0.021,71,5.5,2.5,
9/07/2020 17:00,1.152,30,28,1008.7,0.025,-0.019,60,6.1,2.2,
9/07/2020 18:00,1.277,29.9,28.3,1008.9,0.036,-0.009,74,6.1,2.9,
9/07/2020 19:00,1.311,29.9,28.4,1009.2,0.035,-0.008,67,5.9,3,
9/07/2020 20:00,1.214,29.9,28.8,1009.5,-0.006,-0.046,64,5.8,3,
9/07/2020 21:00,1.127,29.9,29.2,1009.8,0.04,0.004,55,6.5,3.1,
9/07/2020 22:00,0.952,30,30.3,1009.7,0.048,0.014,75,7.9,3.5,
9/07/2020 23:00,0.74,30,30.1,1009.7,0.027,-0.008,58,9.1,4.1,
10/07/2020 0:00,0.552,30.1,30.3,1009.3,-0.001,-0.037,82,9.2,4.5,
10/07/2020 1:00,0.449,30.1,30.9,1009.2,-0.012,-0.051,84,9.4,3.5,
10/07/2020 2:00,0.435,30.1,31.1,1008.6,-0.014,-0.054,81,8.4,4.5,
10/07/2020 3:00,0.484,30.1,30.1,1008,-0.021,-0.067,69,9,3.4,
10/07/2020 4:00,0.608,30.3,30.1,1007.5,-0.003,-0.056,74,9.2,5.8,
10/07/2020 5:00,0.756,30.4,30,1007.2,0.02,-0.037,78,8.8,3.6,
10/07/2020 6:00,0.871,30.2,30.1,1007.2,0.026,-0.034,59,8.6,4.2,
10/07/2020 7:00,0.939,30.2,29,1007.6,0.032,-0.028,63,8.8,3.9,
10/07/2020 8:00,0.933,30.2,29,1008,0.02,-0.035,66,8.2,3.8,
10/07/2020 9:00,0.861,30.1,28.9,1008,-0.005,-0.057,69,8.7,2.8,
10/07/2020 10:00,0.807,30.2,28.8,1008.4,0.022,-0.029,68,8.2,3.5,
10/07/2020 11:00,0.738,30.1,28.7,1008.8,0.041,-0.007,71,7.4,3.6,
10/07/2020 12:00,0.667,30.1,28.6,1008.7,0.039,-0.006,69,8,2.7,
10/07/2020 13:00,0.654,30.1,28.1,1008.5,0.049,0.004,74,7.4,2.7,
10/07/2020 14:00,0.694,30.2,28.2,1007.9,0.052,0.004,71,7.5,3.6,
10/07/2020 15:00,0.768,30.2,27.5,1007.4,0.037,-0.017,55,7.7,2.8,
10/07/2020 16:00,0.889,30.2,27.5,1007.2,0.031,-0.027,78,6.9,2.6,
10/07/2020 17:00,1.024,30.2,28.1,1007.1,0.028,-0.033,99,8.8,4.5,
10/07/2020 18:00,1.127,30,27.5,1007.3,0.012,-0.049,92,8.4,3,
10/07/2020 19:00,1.187,30,28,1007.5,0.01,-0.049,95,6.6,3.8,
10/07/2020 20:00,1.185,29.9,28.2,1007.7,0.015,-0.041,67,7.4,2.5,
10/07/2020 21:00,1.091,29.9,29,1008.2,0.003,-0.052,80,8.5,3.9,
10/07/2020 22:00,0.975,29.9,27.9,1008.6,0.023,-0.026,87,10.6,3.4,
10/07/2020 23:00,0.851,29.9,29.4,1007.7,0.059,0.012,65,11.1,2.5,
11/07/2020 0:00,0.705,29.9,30.7,1007.6,0.061,0.006,82,8.7,4.8,
11/07/2020 1:00,0.582,29.9,31.5,1007.1,0.044,-0.013,79,9.9,5,
11/07/2020 2:00,0.501,30.1,29.9,1006.4,0.005,-0.056,96,10.6,5.8,
11/07/2020 3:00,0.512,30.2,31,1005.6,-0.004,-0.073,94,8.9,3.1,
11/07/2020 4:00,0.595,30.1,30.5,1005.6,0.009,-0.067,94,9.1,5,
11/07/2020 5:00,0.702,30.1,30.3,1005.5,0.014,-0.062,91,8.5,5.1,
11/07/2020 6:00,0.824,30.1,30.1,1005.4,0.03,-0.047,81,7.8,3.6,
11/07/2020 7:00,0.92,30.2,29.4,1005.7,0.045,-0.033,80,7.4,4.1,
11/07/2020 8:00,0.952,30.1,28.8,1006.3,0.038,-0.037,77,6.3,3,
11/07/2020 9:00,0.914,30.1,29,1007,0.006,-0.062,71,6.5,2.8,
11/07/2020 10:00,0.866,30.1,28.9,1007,0.002,-0.06,70,5.6,1.7,
11/07/2020 11:00,0.847,30.2,28.9,1007.6,0.051,-0.01,77,5.3,3.2,
11/07/2020 12:00,0.814,30,28.7,1007.3,0.084,0.028,55,5.5,1.7,
11/07/2020 13:00,0.723,30.1,28.9,1007.1,0.038,-0.021,59,5.6,2.4,
11/07/2020 14:00,0.72,30,28.1,1006.8,0.039,-0.023,66,6.5,1.3,
11/07/2020 15:00,0.794,30.1,28.4,1006.1,0.074,0.009,75,5.3,2.4,
11/07/2020 16:00,0.863,30.1,28.3,1006,0.069,-0.002,63,6.9,2.5,
11/07/2020 17:00,0.924,30,25.9,1006.5,0.035,-0.037,89,11.9,3,
11/07/2020 18:00,0.984,30,25.4,1007,-0.002,-0.069,69,14.4,2.3,
11/07/2020 19:00,1.048,30,26.3,1007.3,-0.009,-0.071,141,6.8,3.5,
11/07/2020 20:00,1.094,30,26.6,1008,0.014,-0.044,137,12.1,3.3,
11/07/2020 21:00,1.062,29.9,26.8,1008.6,0.016,-0.036,157,5.6,4,
11/07/2020 22:00,0.95,29.9,28.2,1009.1,-0.011,-0.057,128,7.6,4.9,
11/07/2020 23:00,0.863,29.9,28.5,1009,0.021,-0.02,151,9.1,5.4,
12/07/2020 0:00,0.786,29.8,29.1,1009,0.069,0.027,141,10.4,5,
12/07/2020 1:00,0.648,29.9,28.1,1008.5,0.034,-0.008,153,13.3,6.3,
12/07/2020 2:00,0.555,29.9,27.9,1007.8,0.002,-0.046,189,11.2,5.8,
12/07/2020 3:00,0.551,29.9,28.8,1006.5,0.007,-0.049,218,7.5,2.7,
12/07/2020 4:00,0.581,29.9,28.7,1006,0.002,-0.066,33,3.7,1.1,
12/07/2020 5:00,0.65,29.9,28.7,1005.8,0.001,-0.071,6,3.1,0.4,
12/07/2020 6:00,0.751,29.9,28.6,1005.8,0.013,-0.061,40,2.5,1.2,
12/07/2020 7:00,0.849,29.9,28.5,1006.3,0.023,-0.051,95,4.1,2.4,
12/07/2020 8:00,0.918,29.9,28.1,1007.2,0.028,-0.04,159,3.7,2.5,
12/07/2020 9:00,0.92,29.9,27.1,1007.9,-0.002,-0.062,153,3.2,0.4,
12/07/2020 10:00,0.904,29.9,26,1008.7,-0.015,-0.067,133,2.3,0.7,
12/07/2020 11:00,0.895,29.9,25.9,1009,0.009,-0.036,156,2.1,1.5,
12/07/2020 12:00,0.915,29.9,25.1,1009.3,0.079,0.037,131,2.6,1.3,
12/07/2020 13:00,0.876,29.9,25.8,1009.2,0.089,0.05,160,2.3,1.5,
12/07/2020 14:00,0.827,29.9,25.3,1008.7,0.07,0.03,131,2.2,1,
12/07/2020 15:00,0.831,29.9,25.8,1008.6,0.078,0.033,129,2,0.8,
12/07/2020 16:00,0.838,29.9,26.1,1008.3,0.064,0.018,138,2,1,
12/07/2020 17:00,0.868,29.8,26.8,1008.1,0.052,0.003,76,6,3.7,
12/07/2020 18:00,0.907,29.8,26.7,1008.4,0.034,-0.017,84,6.5,1.7,
12/07/2020 19:00,0.938,29.8,27,1009.2,0.008,-0.039,125,4.4,1.5,
12/07/2020 20:00,0.97,29.8,26.6,1009.9,0.005,-0.034,167,3.2,1.9,
12/07/2020 21:00,1.004,29.8,27,1010.3,0.038,0.005,166,3.4,2,
12/07/2020 22:00,0.977,29.8,27.8,1010.4,0.048,0.019,96,3.9,2,
12/07/2020 23:00,0.904,29.9,28.4,1010.6,0.046,0.017,128,5.2,2.4,
13/07/2020 0:00,0.868,29.9,28.6,1010.9,0.099,0.073,117,6.1,2.1,
13/07/2020 1:00,0.777,29.9,29.3,1010.7,0.094,0.071,105,4.8,2.5,
13/07/2020 2:00,0.645,29.9,29.3,1010.3,0.027,0.001,104,6.9,4,
13/07/2020 3:00,0.587,29.9,29.1,1009.7,-0.001,-0.031,120,6.5,3.5,
13/07/2020 4:00,0.582,29.9,28.7,1009.3,-0.009,-0.044,93,6.6,3.9,
13/07/2020 5:00,0.622,29.9,28.7,1008.9,-0.002,-0.042,111,8.3,4.1,
13/07/2020 6:00,0.681,29.9,28.2,1008.5,-0.005,-0.049,112,7.9,1.9,
13/07/2020 7:00,0.782,29.9,28.1,1008.8,0.017,-0.03,122,4.3,1,
13/07/2020 8:00,0.891,29.9,27.4,1009.3,0.049,0.005,90,2.6,1.3,
13/07/2020 9:00,0.947,29.8,27.3,1009.3,0.042,0.003,100,2.4,1.1,
13/07/2020 10:00,0.964,29.8,26.6,1010.2,0.02,-0.018,167,3.3,2.3,
13/07/2020 11:00,0.979,29.8,26.3,1010.8,0.025,-0.006,137,3.8,1.6,
13/07/2020 12:00,1.019,29.8,26.5,1011.6,0.082,0.06,164,2.9,1.6,
13/07/2020 13:00,0.975,29.8,26.7,1010.7,0.077,0.059,37,2.9,0.2,
13/07/2020 14:00,0.875,29.9,26.6,1011,0.019,-0.006,68,8.2,1.5,
13/07/2020 15:00,0.84,29.8,26.5,1010.3,0.021,-0.001,114,3.7,1.7,
13/07/2020 16:00,0.806,29.8,26,1009.3,0.011,-0.019,191,4,2.6,
13/07/2020 17:00,0.787,29.8,25.8,1009.2,0.004,-0.035,152,3.3,2.1,
13/07/2020 18:00,0.783,29.8,26.1,1009.3,-0.005,-0.045,173,3.2,2,
13/07/2020 19:00,0.79,29.8,25.8,1009.6,-0.02,-0.059,105,4.5,1.1,
13/07/2020 20:00,0.807,29.8,25.7,1010,-0.031,-0.067,45,2.3,1.1,
13/07/2020 21:00,0.828,29.8,26.1,1010.3,-0.03,-0.062,127,2.1,1,
13/07/2020 22:00,0.852,29.8,28.5,1010.2,-0.008,-0.037,187,1.7,1.3,
13/07/2020 23:00,0.859,29.8,30,1010.3,0.021,-0.009,84,3.4,0.8,
14/07/2020 0:00,0.905,29.8,31.1,1010.2,0.11,0.081,60,5.7,3.1,
14/07/2020 1:00,0.832,29.9,30.7,1009.7,0.094,0.063,59,5.4,2.2,
14/07/2020 2:00,0.702,30,31.1,1009,0.019,-0.016,69,5.6,2.4,
14/07/2020 3:00,0.638,30,31.1,1008.1,-0.002,-0.045,108,6.9,3.1,
14/07/2020 4:00,0.596,30,30.7,1008,-0.021,-0.072,40,6.1,3.3,
14/07/2020 5:00,0.591,30,30.6,1008,-0.026,-0.078,49,5.9,2.8,
14/07/2020 6:00,0.638,30.1,30.2,1008.3,-0.006,-0.057,22,5.8,2,
14/07/2020 7:00,0.675,30.2,28.8,1008.7,-0.024,-0.074,32,6.5,2.7,
14/07/2020 8:00,0.74,30.3,27.6,1009.8,-0.037,-0.08,91,5.6,4,
14/07/2020 9:00,0.827,30.2,26.3,1010,-0.033,-0.068,111,8.4,1.5,
14/07/2020 10:00,0.915,30.2,26.4,1010.9,-0.02,-0.052,112,4.2,1.6,
14/07/2020 11:00,0.988,30.1,27,1011.2,-0.003,-0.026,182,4,2.8,
14/07/2020 12:00,1.082,30.1,27.2,1010.9,0.066,0.046,83,6.1,3.3,
14/07/2020 13:00,1.056,30.1,26.9,1009.5,0.048,0.024,93,6.8,1.3,
14/07/2020 14:00,0.979,30.1,27,1008.8,0.01,-0.028,159,4.4,1.4,
14/07/2020 15:00,0.94,30,26.8,1008.3,0.028,-0.017,155,3.7,1.6,
14/07/2020 16:00,0.883,30,26.7,1007.7,0.031,-0.018,144,3.2,1.6,
14/07/2020 17:00,0.804,30,26.4,1007.5,0.014,-0.042,151,3.3,1.7,
14/07/2020 18:00,0.733,30,27.1,1007.8,-0.007,-0.064,171,2.3,1.6,
14/07/2020 19:00,0.691,30,26.8,1008.3,-0.022,-0.076,149,2.2,1.2,
14/07/2020 20:00,0.688,30,27,1008.8,-0.026,-0.074,184,3.9,1.4,
14/07/2020 21:00,0.705,29.9,27.3,1009.3,-0.029,-0.072,158,3.1,2.7,
14/07/2020 22:00,0.745,29.9,29.3,1009.7,-0.016,-0.054,111,4.9,2.9,
14/07/2020 23:00,0.779,29.9,28.5,1009.7,-0.002,-0.037,115,7.5,4,
15/07/2020 0:00,0.822,30,27.3,1009.2,0.034,-0.002,153,9.4,2.5,
15/07/2020 1:00,0.839,30,29.5,1008.8,0.065,0.025,187,5.5,1.2,
15/07/2020 2:00,0.764,30,30.4,1008,0.024,-0.021,80,5.9,3.5,
15/07/2020 3:00,0.695,30,30.8,1007,-0.003,-0.056,95,7.4,4.3,
15/07/2020 4:00,0.648,30.1,30.8,1006.5,-0.009,-0.072,81,8,3.3,
15/07/2020 5:00,0.587,30.1,29.3,1006.4,-0.04,-0.108,145,8.2,4,
